Labels;Repo;Csoc_predictions
Computer Vision;https://github.com/sepuhopar/ReportDD-darknet;wireless networks,scripting languages,program compilers,authentication,computer programming languages,computer science,intrusion detection,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,mathematics,program processors,image compression,cryptography,world wide web,knowledge management,formal methods,model checking,mpi,mobile devices,signal processing,mobile telecommunication systems,malwares,parallel programming,neural networks,verification and validation,wireless local area networks (wlan),cloud providers,storage allocation (computer),servers,telephone sets
Computer Vision;https://github.com/lrf008/yolov4;wireless networks,scripting languages,program compilers,authentication,computer programming languages,computer science,intrusion detection,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,mathematics,program processors,image compression,cryptography,world wide web,knowledge management,formal methods,model checking,mpi,mobile devices,signal processing,mobile telecommunication systems,malwares,parallel programming,neural networks,verification and validation,wireless local area networks (wlan),cloud providers,storage allocation (computer),servers,telephone sets
Computer Vision;https://github.com/d-shivam/Pose-estimation-based-action-recognition-for-help-Situation-Identification;active appearance models,signal detection,computer science,object recognition,human computer interaction,cuda,superresolution,verification and validation,program processors,face images,motion estimation,gesture recognition,numerical model
Computer Vision;https://github.com/Daonancai/unet_muti_class;color image processing,image segmentation,image quality,random access storage,face recognition,image processing,image matching,image analysis,pattern recognition
Computer Vision;https://github.com/jack16888/caffe-ssd;signal detection,object recognition,video streaming,flash memory,neural networks,digital storage
Computer Vision;https://github.com/tianhai123/tf-faster-rcnn;graphics processing unit,signal detection,object recognition,parallel programming,human computer interaction,neural networks,verification and validation,machine learning,mathematics,program processors
Computer Vision;https://github.com/Lmonster/darknet;graphics processing unit,computer science,syntactics,internet protocols,parallel programming,flash memory,operating systems,electronic mail,client server computer systems,natural language processing,translation (languages),inference engines,formal languages,mathematics,program processors,human engineering,servers,fused images
Computer Vision;https://github.com/nikhithakarennagari/Git;graphics processing unit,computer science,intrusion detection,parallel programming,object recognition,neural networks,verification and validation,software design,mathematics,program processors,requirements engineering,correlation analysis
Computer Vision;https://github.com/ravinderpayal/stylegan_fashion;fault tolerance,computer system recovery,discrete cosine transforms,digital image storage,wavelet transforms,software architecture
Computer Vision;https://github.com/schopfej/pytorch_unet_jvanvugt;image resolution,embedded systems,network architecture,sensors,software engineering,object oriented programming,signal processing,software architecture,recommender systems
Computer Vision;https://github.com/163GitHub/AI;graphics processing unit,image segmentation,computer science,syntactics,parallel programming,human computer interaction,face recognition,machine learning,computer imaging and vision,natural language processing,translation (languages),verification and validation,formal languages,program processors
Computer Vision;https://github.com/Fangrn/caffe-segnet;optical character recognition,bit error rate,color image processing,computer science,image quality,object recognition,image retrieval,artificial intelligence,image processing,digital image storage,image matching,image analysis,information theory,pattern recognition,software architecture,imaging systems
