Label;Repo
General;https://github.com/bhavitvyamalik/bert
Computer Vision;https://github.com/voqtuyen/GAN-Intuition
General;https://github.com/voqtuyen/GAN-Intuition
General;https://github.com/TreB1eN/InsightFace_Pytorch
Reinforcement Learning;https://github.com/AutumnWu/Streamlined-Off-Policy-Learning
General;https://github.com/DHZS/tf-dropblock
General;https://github.com/hustic/TinyImageSet
Computer Vision;https://github.com/hustic/TinyImageSet
General;https://github.com/uclaml/Padam
Computer Vision;https://github.com/uclaml/Padam
General;https://github.com/cstghitpku/GateMemN2N
Computer Vision;https://github.com/DMarwan/NutricIA
Computer Vision;https://github.com/calmisential/YOLOv3_TensorFlow2
Natural Language Processing;https://github.com/kamalkraj/ALBERT-TF2.0
Natural Language Processing;https://github.com/yzh119/BPT
General;https://github.com/yzh119/BPT
Computer Vision;https://github.com/Lopezurrutia/DSB_2018
Computer Vision;https://github.com/AI-Guru/pointcloud_experiments
General;https://github.com/fengredrum/cnn-xla
Computer Vision;https://github.com/fengredrum/cnn-xla
General;https://github.com/YeongHyeon/Shake-Shake
Reinforcement Learning;https://github.com/CSautier/PongBot
Computer Vision;https://github.com/wdlctc/darknet
Computer Vision;https://github.com/LFhase/Research_Navigation
General;https://github.com/LFhase/Research_Navigation
General;https://github.com/heye0507/individualNLPClassifier
Natural Language Processing;https://github.com/heye0507/individualNLPClassifier
General;https://github.com/theQuert/inlpfun
Natural Language Processing;https://github.com/theQuert/inlpfun
Computer Vision;https://github.com/amyllykoski/CycleGAN
Natural Language Processing;https://github.com/tcnguyen/bert
Computer Vision;https://github.com/microsoft/computervision-recipes
Natural Language Processing;https://github.com/ymcui/Chinese-XLNet
Computer Vision;https://github.com/hanzhanggit/StackGAN-inception-model
General;https://github.com/hanzhanggit/StackGAN-inception-model
Computer Vision;https://github.com/AntixK/PyTorch-VAE
Graphs;https://github.com/benedekrozemberczki/M-NMF
General;https://github.com/saattrupdan/scholarly
Sequential;https://github.com/saattrupdan/scholarly
General;https://github.com/yw0nam/DenseNet
Computer Vision;https://github.com/yw0nam/DenseNet
General;https://github.com/omrijsharon/NetworkModule
General;https://github.com/D1vyansh/BodyJointDetection
General;https://github.com/AntixK/PyTorch-VAE
Natural Language Processing;https://github.com/JMSaindon/NlpSquad
General;https://github.com/shanyaanand/ntm
Sequential;https://github.com/shanyaanand/ntm
Computer Vision;https://github.com/wonbeomjang/cyclegan-pytorch
General;https://github.com/wonbeomjang/cyclegan-pytorch
Computer Vision;https://github.com/Wenchao-Du/LIR-for-Unsupervised-IR
General;https://github.com/Wenchao-Du/LIR-for-Unsupervised-IR
Natural Language Processing;https://github.com/xitianxiaofeixue/BERT
General;https://github.com/xitianxiaofeixue/BERT
Computer Vision;https://github.com/cyh1112/GraphNormalization
General;https://github.com/cyh1112/GraphNormalization
Computer Vision;https://github.com/czarmanu/sentinel_lakeice
General;https://github.com/ry/tensorflow-resnet
Computer Vision;https://github.com/ry/tensorflow-resnet
General;https://github.com/threelittlemonkeys/transformer-pytorch
Reinforcement Learning;https://github.com/google-research/seed_rl
Reinforcement Learning;https://github.com/avivelor/UnityMachineLearningForProjectButterfly
Computer Vision;https://github.com/dichotomies/proxy-nca
General;https://github.com/dichotomies/proxy-nca
Audio;https://github.com/alpharol/Taco_Collection
General;https://github.com/cpark321/uncertainty-deep-learning
Computer Vision;https://github.com/Guillem96/ssd-pytorch
Computer Vision;https://github.com/zampie/unet-colorization-pytorch
Computer Vision;https://github.com/busyboxs/faster_rcnn_voc
General;https://github.com/JWSoh/MZSR
General;https://github.com/yinghao1019/NLP_and_DL_practice
Computer Vision;https://github.com/machine-learning-glossary/glossary
Computer Vision;https://github.com/robertpreda/proiectIC
General;https://github.com/robertpreda/proiectIC
Graphs;https://github.com/AaltoPML/Rethinking-pooling-in-GNNs
Computer Vision;https://github.com/jakeret/unet
Reinforcement Learning;https://github.com/BerkeleyLearnVerify/VerifAI
General;https://github.com/xiamenwcy/extended-caffe
General;https://github.com/SNUDerek/multiLSTM
General;https://github.com/keonlee9420/Parallel-Tacotron2
Natural Language Processing;https://github.com/keonlee9420/Parallel-Tacotron2
General;https://github.com/MJahangeerQureshi/Text-Classification
Natural Language Processing;https://github.com/MJahangeerQureshi/Text-Classification
Computer Vision;https://github.com/zhixuhao/unet
Computer Vision;https://github.com/xahidbuffon/SVAM-Net
Computer Vision;https://github.com/marload/GANs-TensorFlow2
General;https://github.com/bshall/VectorQuantizedCPC
General;https://github.com/marload/GANs-TensorFlow2
General;https://github.com/awslabs/dgl-ke
Graphs;https://github.com/awslabs/dgl-ke
Computer Vision;https://github.com/DataXujing/EfficientDet_pytorch
Computer Vision;https://github.com/771979972/Paddle_pSp
Computer Vision;https://github.com/bshall/VectorQuantizedCPC
Computer Vision;https://github.com/Jonashellevang/Weapons_Detection_YOLOv3
Audio;https://github.com/kingstarcraft/speech-to-text-wavenet2
Sequential;https://github.com/kingstarcraft/speech-to-text-wavenet2
Natural Language Processing;https://github.com/lucidrains/routing-transformer
Computer Vision;https://github.com/kwea123/nerf_pl
Reinforcement Learning;https://github.com/l1t1/lz19
Computer Vision;https://github.com/WXinlong/SOLO
General;https://github.com/SCismycat/bert_code_view
Natural Language Processing;https://github.com/SCismycat/bert_code_view
Computer Vision;https://github.com/maudzung/YOLO3D-YOLOv4-PyTorch
Natural Language Processing;https://github.com/brightmart/roberta_zh
Computer Vision;https://github.com/github-luffy/PFLD_68points_Pytorch
General;https://github.com/sajjjadayobi/FaceLib
General;https://github.com/earthLD/Algorithm
Computer Vision;https://github.com/earthLD/Algorithm
Computer Vision;https://github.com/vinits5/learning3d
Natural Language Processing;https://github.com/benywon/Chinese-GPT-2
Computer Vision;https://github.com/ferna11i/detectron2_ResNeST
General;https://github.com/TellinaTool/nl2bash
Computer Vision;https://github.com/mikel-brostrom/Yolov5_DeepSort_Pytorch
Computer Vision;https://github.com/Res2Net/Res2Net-Pose-Estimation
Natural Language Processing;https://github.com/TidalPaladin/neural-summarizer
Computer Vision;https://github.com/skkuse02/2019fall_41class_team8
Sequential;https://github.com/mkotha/WaveRNN
Natural Language Processing;https://github.com/monarch-initiative/embiggen
General;https://github.com/xcmyz/FastSpeech
Natural Language Processing;https://github.com/xcmyz/FastSpeech
Computer Vision;https://github.com/tylercroberts/funwithgans
Audio;https://github.com/xcmyz/FastSpeech
General;https://github.com/kakaobrain/torchlars
Computer Vision;https://github.com/mdjsos/meidejin
Computer Vision;https://github.com/mv-lab/kuzushiji-recognition
General;https://github.com/ae-foster/pytorch-simclr
Computer Vision;https://github.com/Lornatang/YOLOv4-PyTorch
General;https://github.com/pgtinsley/insightface_oge
Computer Vision;https://github.com/wangkingkingking/ssd_mathocr
Computer Vision;https://github.com/pesong/ssd-caffe
General;https://github.com/google-research/ssl_detection
General;https://github.com/johnchenresearch/SSL
Computer Vision;https://github.com/uoguelph-mlrg/instance_selection_for_gans
General;https://github.com/uoguelph-mlrg/instance_selection_for_gans
Natural Language Processing;https://github.com/baidu/DDParser
Reinforcement Learning;https://github.com/AlexandraFilimokhina/MountainCarConrinious_DDPG
Computer Vision;https://github.com/NASA-NeMO-Net/NeMO-Net
General;https://github.com/KellyHwong/rethinking_generalization
Computer Vision;https://github.com/KellyHwong/rethinking_generalization
General;https://github.com/NASA-NeMO-Net/NeMO-Net
Computer Vision;https://github.com/pjl1995/CTracker
General;https://github.com/hehaodele/CIDA
General;https://github.com/SHI-Labs/Cross-Scale-Non-Local-Attention
Natural Language Processing;https://github.com/GT-SALT/MixText
Computer Vision;https://github.com/Seanseattle/SMIS
Computer Vision;https://github.com/megvii-model/DetNAS
General;https://github.com/megvii-model/DetNAS
Computer Vision;https://github.com/xingyizhou/ExtremeNet
Natural Language Processing;https://github.com/EleutherAI/lm-evaluation-harness
General;https://github.com/zihangdai/mos
Computer Vision;https://github.com/facebookresearch/FixRes
General;https://github.com/SpikeKing/mobilenet_v3
Computer Vision;https://github.com/SpikeKing/mobilenet_v3
Computer Vision;https://github.com/DetectionTeamUCAS/RetinaNet_Tensorflow_Rotation
General;https://github.com/DetectionTeamUCAS/RetinaNet_Tensorflow_Rotation
Computer Vision;https://github.com/softbankrobotics-research/darknet_ros
Natural Language Processing;https://github.com/wangcongcong123/ttt
Computer Vision;https://github.com/NitishaS-812k/Monet-CycleGAN
General;https://github.com/NitishaS-812k/Monet-CycleGAN
Computer Vision;https://github.com/archit31uniyal/DC-Gnet
General;https://github.com/woutercools1998/SRResNet
Computer Vision;https://github.com/woutercools1998/SRResNet
Computer Vision;https://github.com/times2049/talkinghead
General;https://github.com/times2049/talkinghead
Computer Vision;https://github.com/djiajunustc/Voxel-R-CNN
Computer Vision;https://github.com/akashpalrecha/superres-deformable
General;https://github.com/Xinsen-Zhang/transformer
Natural Language Processing;https://github.com/Xinsen-Zhang/transformer
Computer Vision;https://github.com/allnightlight/ConditionalWassersteinAutoencoderPoweredBySinkhornDistance
General;https://github.com/allnightlight/ConditionalWassersteinAutoencoderPoweredBySinkhornDistance
Computer Vision;https://github.com/toufickee/Image-Segmentation
General;https://github.com/MaxLikesMath/Barlow-Twins-Pytorch
Computer Vision;https://github.com/kynk94/TF2-Image-Generation
General;https://github.com/kynk94/TF2-Image-Generation
Computer Vision;https://github.com/PaiHsuehChung/DockerYOLOV3
General;https://github.com/MirunaPislar/multi-head-attention-labeller
Natural Language Processing;https://github.com/MirunaPislar/multi-head-attention-labeller
Natural Language Processing;https://github.com/TheNeuromancer/SentEmb
Computer Vision;https://github.com/Pedestrian1671022/darknet
Computer Vision;https://github.com/mazabou/darknet
Computer Vision;https://github.com/nachiket273/VisTrans
Computer Vision;https://github.com/gihants/darknet_built
General;https://github.com/Bao-Jiarong/ResNet
Computer Vision;https://github.com/Bao-Jiarong/ResNet
Computer Vision;https://github.com/ywsyws/FormationSimplon20200622dlKeras
Computer Vision;https://github.com/Seioch/darknet_v4_deploy
Computer Vision;https://github.com/lanmei1211/face
General;https://github.com/banben/maskrcnn-benchmark
Computer Vision;https://github.com/banben/maskrcnn-benchmark
General;https://github.com/zion-king/Tensorflow-Sinusodial-Representation-Networks-SIREN
Computer Vision;https://github.com/GodofCCode/yolo3
Computer Vision;https://github.com/wslerry/yolov5
General;https://github.com/nikita270a/BayesianDARTS
General;https://github.com/penny9287/sockeye
Natural Language Processing;https://github.com/penny9287/sockeye
Computer Vision;https://github.com/molyswu/knowledge-graph-embeding
General;https://github.com/zhangbo2008/best_pytorch_transformer
Natural Language Processing;https://github.com/zhangbo2008/best_pytorch_transformer
General;https://github.com/simplerick/stylegan2_pytorch
Computer Vision;https://github.com/simplerick/stylegan2_pytorch
Computer Vision;https://github.com/anshky/HR-NET
Computer Vision;https://github.com/darkAlert/yolov3-rt
Computer Vision;https://github.com/gorjida/ap-unet
Reinforcement Learning;https://github.com/shashwatsaxena571/DRL-navigation
General;https://github.com/qdhill/openpose
Computer Vision;https://github.com/gsan2/FairMOT
Computer Vision;https://github.com/seungjunlee96/AnoGAN-pytorch
Reinforcement Learning;https://github.com/hossein-haeri/MPE
Computer Vision;https://github.com/ZUCCBBQ/yoloV3-
General;https://github.com/Heliang-Zheng/Style2
Computer Vision;https://github.com/Heliang-Zheng/Style2
General;https://github.com/prathyusha995912/prathyu
Natural Language Processing;https://github.com/chalothon/Cnn-Daily-mail
General;https://github.com/jdbugs/stylegan2
Computer Vision;https://github.com/jdbugs/stylegan2
Computer Vision;https://github.com/andrewpku/DCGAN_project
General;https://github.com/scz233/darts
General;https://github.com/liruilong940607/SRResnet
Computer Vision;https://github.com/liruilong940607/SRResnet
Computer Vision;https://github.com/JPlin/MSGAN
Computer Vision;https://github.com/Ander02/FaceRecognition
General;https://github.com/bingxinhu/arcface
General;https://github.com/Shashank-Barki/Image-classifier-tensorflow.js
Computer Vision;https://github.com/Shashank-Barki/Image-classifier-tensorflow.js
Computer Vision;https://github.com/AKASHKADEL/dcgan-celeba
General;https://github.com/zy0851/FB-m-RCNN
Computer Vision;https://github.com/zy0851/FB-m-RCNN
General;https://github.com/adamvest/keypoint-baseline
Computer Vision;https://github.com/adamvest/keypoint-baseline
Computer Vision;https://github.com/Leg-end/Detection
Audio;https://github.com/HaiFengZeng/clari_wavenet_vocoder
General;https://github.com/wangmz15/Chinese-Error-Correction-with-THUMT
General;https://github.com/rap-music/-
General;https://github.com/Eltomad/insightface
General;https://github.com/Songlielie/DKT-Plus
Computer Vision;https://github.com/DrRyanHuang/VGGNet
General;https://github.com/fmu2/PyTorch-MAML
General;https://github.com/hukangli/https-github.com-deepinsight-insightface
General;https://github.com/akashpalrecha/superres-deformable
General;https://github.com/hussain18804/toonify-poc
Computer Vision;https://github.com/hussain18804/toonify-poc
Computer Vision;https://github.com/Shito0907/cat_gen
General;https://github.com/Smerity/pytorch-lamb
General;https://github.com/YixuanLi/densenet-tensorflow
Computer Vision;https://github.com/YixuanLi/densenet-tensorflow
Computer Vision;https://github.com/scaelles/DEXTR-KerasTensorflow
Computer Vision;https://github.com/feiyuhuahuo/PAA_minimal
General;https://github.com/sambit9238/deep_text_corrector
